year,nace_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,500m(s),1000m(s),1500m(s),2000m(s),order,qualify
2012,6,m1x,予選F組,2,舩門 啓司(慶應義塾大学A),02:07.27,04:27.92,06:50.20,09:07.67,127.27,267.92,410.2,547.67,4,
2012,6,m1x,予選F組,5,平 勇魚(小樽商科大学A),02:13.46,04:33.63,06:56.26,09:09.09,133.46,273.63,416.26,549.09,5,
2012,6,m1x,予選F組,4,菅谷 竜朗(福島県立医科大学),02:17.84,04:49.29,07:21.84,09:52.86,137.84,289.29,441.84,592.86,6,
2012,7,m1x,予選G組,5,谷 修一(東京外国語大学B),02:00.11,04:07.84,06:10.70,08:17.41,120.11,247.84,370.7,497.41,1,→Semi-Final
2012,7,m1x,予選G組,2,濱口 稜(法政大学第二高校),01:57.09,04:04.86,06:11.20,08:21.00,117.09,244.86,371.2,501.0,2,
2012,7,m1x,予選G組,1,中村 航士(清風高校B),02:03.57,04:15.21,06:26.42,08:35.05,123.57,255.21,386.42,515.05,3,
2012,7,m1x,予選G組,4,菱木 大輔(立教大学),02:17.25,04:29.53,06:33.35,08:41.21,137.25,269.53,393.35,521.21,4,
2012,7,m1x,予選G組,3,赤山 啓太(九州大学),02:03.86,04:18.62,06:27.45,08:44.12,123.86,258.62,387.45,524.12,5,
2012,7,m1x,予選G組,6,比留間 量(慶應義塾大学B),02:07.06,04:25.43,06:40.34,08:58.11,127.06,265.43,400.34000000000003,538.11,6,
2012,8,m1x,予選H組,6,濱上 裕士(関西電力美浜B),01:54.67,03:57.42,06:00.70,08:07.71,114.67,237.42000000000002,360.7,487.71,1,→Semi-Final
2012,8,m1x,予選H組,1,渡邉 智樹(茨城大学),01:58.20,04:04.74,06:14.65,08:21.92,118.2,244.74,374.65,501.92,2,
2012,8,m1x,予選H組,5,岡田 信志(松江工業高等専門学校),02:05.60,04:17.11,06:25.59,08:30.90,125.6,257.11,385.59,510.9,3,
2012,8,m1x,予選H組,3,山下 颯太(唐津ジュニアRCC),02:01.55,04:12.17,06:23.56,08:34.71,121.55,252.17,383.56,514.71,4,
2012,8,m1x,予選H組,2,谷野 智了(金沢大学C),02:21.64,04:42.92,06:59.50,09:12.74,141.64,282.92,419.5,552.74,5,
2012,8,m1x,予選H組,4,上田 光人(東京医科歯科大学B),02:10.71,04:28.53,06:52.44,09:15.23,130.71,268.53,412.44,555.23,6,
2012,9,m1x,予選I組,2,越智 寛太(筑波大学B),01:53.09,03:54.01,05:58.00,08:02.26,113.09,234.01,358.0,482.26,1,→Semi-Final
2012,9,m1x,予選I組,1,内藤 草太(筑波大学A),01:54.82,03:57.60,06:03.06,08:06.42,114.82,237.6,363.06,486.42,2,
2012,9,m1x,予選I組,3,菅原 佑亮(立命館大学),02:01.22,04:04.11,06:12.95,08:21.30,121.22,244.11,372.95,501.3,3,
2012,9,m1x,予選I組,5,岡田 直樹(清風高校A),02:00.87,04:09.98,06:22.88,08:31.35,120.87,249.98,382.88,511.35,4,
2012,9,m1x,予選I組,4,荏隈 大樹(熊本大学A),02:06.45,04:19.51,06:35.04,08:42.35,126.45,259.51,395.04,522.35,5,
2012,9,m1x,予選I組,6,紫竹 貴司(横浜漕艇倶楽部),02:12.95,04:32.85,06:53.17,09:10.62,132.95,272.85,413.17,550.62,6,
2012,10,m1x,予選J組,1,和多田 大樹(敦賀工業高校A),01:55.75,04:03.23,06:15.11,08:20.25,115.75,243.23,375.11,500.25,1,→Semi-Final
2012,10,m1x,予選J組,4,庄條 雅人(中央大学),02:00.33,04:10.04,06:18.96,08:27.69,120.33,250.04,378.96,507.69,2,
2012,10,m1x,予選J組,2,伏見 省吾(岡山大学),02:03.35,04:09.85,06:24.18,08:32.66,123.35,249.85,384.18,512.66,3,
2012,10,m1x,予選J組,3,渡辺 聡(東京大学),02:12.98,04:33.23,06:55.15,09:10.45,132.98,273.23,415.15,550.45,4,
2012,10,m1x,予選J組,5,佐藤 崚太郎(東京経済大学B),02:08.00,04:31.68,07:03.55,09:25.48,128.0,271.68,423.55,565.48,5,
2012,10,m1x,予選J組,6,越智 貴大(今治西高校D),02:14.77,04:45.01,07:16.84,09:33.87,134.77,285.01,436.84,573.87,6,
2012,11,m1x,予選K組,4,村元 勇太(日本体育大学),01:54.16,03:52.78,05:56.34,07:59.40,114.16,232.78,356.34000000000003,479.4,1,→Semi-Final
2012,11,m1x,予選K組,2,桑原 義和(トヨタ自動車A),01:54.42,03:57.83,06:08.44,08:13.25,114.42,237.82999999999998,368.44,493.25,2,
2012,11,m1x,予選K組,1,松本 貴明(東京外国語大学A),02:01.68,04:01.86,06:10.60,08:15.50,121.68,241.86,370.6,495.5,3,
2012,11,m1x,予選K組,5,大成 雅大(トヨタ自動車B),01:53.23,03:57.33,06:12.16,08:21.86,113.22999999999999,237.32999999999998,372.16,501.86,4,
2012,11,m1x,予選K組,3,丹後 和磨(金沢大学A),02:03.28,04:10.02,06:20.12,08:26.44,123.28,250.02,380.12,506.44,5,
2012,11,m1x,予選K組,6,江川 達也(兵庫大学),01:58.68,04:11.52,06:27.17,08:39.56,118.68,251.52,387.17,519.56,6,
2012,12,m1x,予選L組,4,高橋 伸征(新日鐵住金),01:50.78,03:50.44,05:55.93,08:00.48,110.78,230.44,355.93,480.48,1,→Semi-Final
2012,12,m1x,予選L組,2,中溝 朝善(日本大学E),01:53.74,03:58.92,06:10.10,08:17.55,113.74000000000001,238.92000000000002,370.1,497.55,2,
2012,12,m1x,予選L組,3,伊東 朋洋(名古屋大学),01:59.22,04:09.51,06:25.28,08:36.84,119.22,249.51,385.28,516.84,3,
2012,12,m1x,予選L組,5,小笠原 拓磨(東北学院大学),02:07.87,04:23.88,06:45.93,09:06.50,127.87,263.88,405.93,546.5,4,
2012,12,m1x,予選L組,1,迫 将倫(鹿児島大学C),02:22.15,05:00.50,07:35.89,10:06.61,142.15,300.5,455.89,6.61,5,
2012,49,m1x,敗復A組,3,大成 雅大(トヨタ自動車B),01:47.35,03:43.94,05:45.04,07:49.44,107.35,223.94,345.04,469.44,1,→Semi-Final
2012,49,m1x,敗復A組,4,渡邉 智樹(茨城大学),01:51.77,03:50.92,05:51.22,07:52.12,111.77000000000001,230.92000000000002,351.22,472.12,2,
2012,49,m1x,敗復A組,5,寺尾 哲也(東京経済大学A),01:56.73,04:03.11,06:11.26,08:21.44,116.72999999999999,243.11,371.26,501.44,3,
2012,49,m1x,敗復A組,2,宮林 勇太朗(成城大学),02:02.34,04:08.93,06:17.53,08:26.18,122.34,248.93,377.53,506.18,4,
2012,50,m1x,敗復B組,3,柳橋 賢(東京医科歯科大学A),01:50.67,03:47.90,05:50.17,07:52.12,110.67,227.9,350.17,472.12,1,→Semi-Final
2012,50,m1x,敗復B組,4,長谷尾 尚人(明治大学A),01:56.28,03:56.89,06:00.93,08:02.64,116.28,236.89,360.93,482.64,2,
2012,50,m1x,敗復B組,2,上杉 昂也(小樽商科大学B),01:59.24,04:03.14,06:11.66,08:17.53,119.24000000000001,243.14,371.66,497.53,3,
2012,50,m1x,敗復B組,5,佐々木 貴広(明治大学B),02:01.39,04:05.81,06:18.39,08:29.66,121.39,245.81,378.39,509.66,4,
2012,50,m1x,敗復B組,1,秋丸 末拡(鹿児島大学B),02:13.34,04:32.40,07:05.29,09:34.23,133.34,272.4,425.29,574.23,5,
2012,51,m1x,敗復C組,3,菅原 佑亮(立命館大学),01:49.91,03:47.48,05:51.39,07:53.02,109.91,227.48,351.39,473.02,1,→Semi-Final
2012,51,m1x,敗復C組,4,麻生 信吾(唐津ジュニアRCB),01:54.76,03:58.89,06:07.22,08:13.18,114.75999999999999,238.89,367.22,493.18,2,
2012,51,m1x,敗復C組,5,河原 康宏(金沢大学B),01:56.48,04:02.55,06:16.41,08:21.89,116.47999999999999,242.55,376.41,501.89,3,
2012,51,m1x,敗復C組,2,宮原 孝行(熊本大学B),01:59.15,04:04.51,06:14.15,08:22.45,119.15,244.51,374.15,502.45,4,
2012,51,m1x,敗復C組,1,迫 将倫(鹿児島大学C),02:15.06,04:36.35,07:03.64,09:25.43,135.06,276.35,423.64,565.43,5,
2012,52,m1x,敗復D組,3,濱口 稜(法政大学第二高校),01:49.51,03:48.32,05:50.01,07:54.15,109.50999999999999,228.32,350.01,474.15,1,→Semi-Final
2012,52,m1x,敗復D組,4,丹後 和磨(金沢大学A),01:56.54,03:56.05,05:59.50,08:03.48,116.53999999999999,236.05,359.5,483.48,2,
2012,52,m1x,敗復D組,2,加藤 大輝(京都大学),01:57.57,04:02.73,06:11.85,08:19.95,117.57,242.73,371.85,499.95,3,
2012,52,m1x,敗復D組,5,比留間 量(慶應義塾大学B),01:55.69,04:03.02,06:14.29,08:20.19,115.69,243.02,374.29,500.19,4,
2012,52,m1x,敗復D組,1,菅谷 竜朗(福島県立医科大学),02:05.91,04:24.74,06:42.40,09:01.35,125.91,264.74,402.4,541.35,5,
2012,53,m1x,敗復E組,4,庄條 雅人(中央大学),01:51.03,03:51.76,05:55.79,07:57.90,111.03,231.76,355.79,477.9,1,→Semi-Final
2012,53,m1x,敗復E組,2,赤山 啓太(九州大学),01:56.99,04:00.55,06:05.41,08:07.76,116.99000000000001,240.55,365.41,487.76,2,
2012,53,m1x,敗復E組,3,大釋 一樹(東レ滋賀),01:49.02,03:51.96,06:04.34,08:14.15,109.02000000000001,231.96,364.34,494.15,3,
2012,53,m1x,敗復E組,5,富田 剣志(今治西高校B),02:02.58,04:11.84,06:20.32,08:24.82,122.58,251.84,380.32,504.82,4,
2012,53,m1x,敗復E組,1,立川 哲之(筑波大学C),02:11.07,04:27.34,06:44.27,08:57.94,131.07,267.34,404.27,537.94,5,
2012,54,m1x,敗復F組,3,中溝 朝善(日本大学E),01:50.89,03:52.91,05:56.80,07:58.12,110.89,232.91,356.8,478.12,1,→Semi-Final
2012,54,m1x,敗復F組,4,岡田 信志(松江工業高等専門学校),01:54.96,04:00.02,06:05.20,08:05.29,114.96000000000001,240.02,365.2,485.29,2,
2012,54,m1x,敗復F組,5,川村 真生(慶應義塾大学C),01:57.00,04:03.37,06:11.87,08:17.39,117.0,243.37,371.87,497.39,3,
2012,54,m1x,敗復F組,2,杉山 諒(加茂高校),01:57.34,04:05.91,06:16.80,08:24.88,117.34,245.91,376.8,504.88,4,
2012,54,m1x,敗復F組,1,山路 康太(首都大学東京),02:10.89,04:27.48,06:50.20,09:15.15,130.89,267.48,410.2,555.15,5,
2012,55,m1x,敗復G組,3,浅妻 幹晴(日本大学B),01:54.08,03:51.49,05:56.34,07:59.82,114.08,231.49,356.34000000000003,479.82,1,→Semi-Final
2012,55,m1x,敗復G組,4,岡田 直樹(清風高校A),01:52.86,03:54.05,06:01.28,08:04.71,112.86,234.05,361.28,484.71,2,
2012,55,m1x,敗復G組,2,尾崎 光(今治西高校C),02:00.55,04:07.74,06:20.20,08:30.63,120.55,247.74,380.2,510.63,3,
2012,55,m1x,敗復G組,5,小笠原 拓磨(東北学院大学),01:58.07,04:03.96,06:19.15,08:36.47,118.07,243.96,379.15,516.47,4,
2012,55,m1x,敗復G組,1,越智 貴大(今治西高校D),02:02.99,04:13.92,06:29.65,08:41.49,122.99,253.92,389.65,521.49,5,
2012,56,m1x,敗復H組,3,松本 貴明(東京外国語大学A),01:56.05,03:54.90,05:59.43,08:04.46,116.05,234.9,359.43,484.46,1,→Semi-Final
2012,56,m1x,敗復H組,2,荏隈 大樹(熊本大学A),01:55.36,03:59.55,06:07.11,08:11.76,115.36,239.55,367.11,491.76,2,
2012,56,m1x,敗復H組,4,壷井 広大(日本医科大学),01:59.75,04:05.10,06:15.58,08:22.33,119.75,245.1,375.58,502.33,3,
2012,56,m1x,敗復H組,5,舩門 啓司(慶應義塾大学A),02:04.51,04:14.85,06:27.00,08:35.31,124.51,254.85,387.0,515.31,4,
2012,56,m1x,敗復H組,1,尾崎 諒史(長崎大学医学部),02:10.15,04:24.14,06:38.96,08:53.48,130.15,264.14,398.96,533.48,5,
2012,57,m1x,敗復I組,2,菱木 大輔(立教大学),01:59.08,04:02.37,06:01.61,08:00.60,119.08,242.37,361.61,480.6,1,→Semi-Final
2012,57,m1x,敗復I組,3,内田 達大(吉田高校),01:53.12,03:58.27,06:02.06,08:01.06,113.12,238.27,362.06,481.06,2,
2012,57,m1x,敗復I組,4,伏見 省吾(岡山大学),01:52.79,03:54.89,05:57.17,08:01.39,112.78999999999999,234.89,357.17,481.39,3,
2012,57,m1x,敗復I組,5,平 勇魚(小樽商科大学A),02:06.13,04:14.45,06:25.39,08:32.83,126.13,254.45,385.39,512.83,4,
2012,57,m1x,敗復I組,1,佐藤 崚太郎(東京経済大学B),02:00.84,04:22.95,06:42.76,09:02.49,120.84,262.95,402.76,542.49,5,
2012,58,m1x,敗復J組,3,桑原 義和(トヨタ自動車A),01:53.71,03:52.31,05:57.23,07:59.60,113.71000000000001,232.31,357.23,479.6,1,→Semi-Final
2012,58,m1x,敗復J組,2,武田 拓馬(鹿児島大学A),01:58.18,04:01.67,06:12.30,08:20.39,118.18,241.67,372.3,500.39,2,
2012,58,m1x,敗復J組,4,平山 伸弘(東京外国語大学C),01:59.34,04:06.18,06:19.21,08:30.58,119.34,246.18,379.21,510.58,3,
2012,58,m1x,敗復J組,5,渡辺 聡(東京大学),02:03.94,04:13.20,06:25.52,08:37.65,123.94,253.2,385.52,517.65,4,
2012,58,m1x,敗復J組,1,紀内 航(慶應義塾大学D),02:08.61,04:19.04,06:34.63,08:51.55,128.61,259.04,394.63,531.55,5,
2012,59,m1x,敗復K組,3,池口 開(日本大学C),01:47.63,03:44.09,05:47.72,07:49.22,107.63,224.09,347.72,469.22,1,→Semi-Final
2012,59,m1x,敗復K組,4,山下 颯太(唐津ジュニアRCC),01:50.77,03:53.33,05:59.88,08:07.82,110.77000000000001,233.32999999999998,359.88,487.82,2,
2012,59,m1x,敗復K組,2,江川 達也(兵庫大学),01:54.43,03:58.76,06:07.21,08:11.73,114.43,238.76,367.21,491.73,3,
2012,59,m1x,敗復K組,5,紫竹 貴司(横浜漕艇倶楽部),02:00.81,04:08.97,06:19.98,08:29.20,120.81,248.97,379.98,509.2,4,
2012,60,m1x,敗復L組,3,内藤 草太(筑波大学A),01:46.83,03:44.08,05:43.68,07:42.96,106.83,224.07999999999998,343.68,462.96,1,→Semi-Final
2012,60,m1x,敗復L組,4,中村 航士(清風高校B),01:53.06,03:59.46,06:05.77,08:08.01,113.06,239.46,365.77,488.01,2,
2012,60,m1x,敗復L組,2,伊東 朋洋(名古屋大学),01:53.78,03:58.10,06:03.84,08:12.25,113.78,238.1,363.84,492.25,3,
2012,60,m1x,敗復L組,5,下村 義雄(大阪府立大学),01:57.33,04:06.93,06:13.10,08:20.87,117.33,246.93,373.1,500.87,4,
2012,60,m1x,敗復L組,1,谷野 智了(金沢大学C),02:03.64,04:13.76,06:23.03,08:26.59,123.64,253.76,383.03,506.59,5,
2012,93,m1x,準決A組,3,村元 勇太(日本体育大学),01:45.76,03:38.62,05:33.14,07:28.93,105.75999999999999,218.62,333.14,448.93,1,→Final A
2012,93,m1x,準決A組,2,谷 修一(東京外国語大学B),01:49.31,03:43.65,05:38.18,07:34.43,109.31,223.65,338.18,454.43,2,→Final B
2012,93,m1x,準決A組,1,菅原 佑亮(立命館大学),01:49.74,03:44.96,05:43.74,07:40.54,109.74000000000001,224.96,343.74,460.54,3,
2012,93,m1x,準決A組,5,柳橋 賢(東京医科歯科大学A),01:47.94,03:42.46,05:42.39,07:43.61,107.94,222.46,342.39,463.61,4,
2012,93,m1x,準決A組,6,松本 貴明(東京外国語大学A),01:53.72,03:52.51,05:56.97,07:59.01,113.72,232.51,356.97,479.01,5,
2012,93,m1x,準決A組,4,今井 龍太(東海大学),01:58.44,04:01.30,06:10.82,08:16.47,118.44,241.3,370.82,496.47,6,
2012,94,m1x,準決B組,4,竹内 友哉(今治西高校A),01:46.99,03:41.70,05:36.86,07:35.00,106.99000000000001,221.7,336.86,455.0,1,→Final A
2012,94,m1x,準決B組,3,高田 直生(敦賀工業高校B),01:47.56,03:42.87,05:38.67,07:37.52,107.56,222.87,338.67,457.52,2,→Final B
2012,94,m1x,準決B組,5,大成 雅大(トヨタ自動車B),01:45.84,03:40.66,05:41.83,07:41.33,105.84,220.66,341.83,461.33,3,
2012,94,m1x,準決B組,2,和多田 大樹(敦賀工業高校A),01:48.20,03:45.61,05:45.00,07:42.04,108.2,225.61,345.0,462.04,4,
2012,94,m1x,準決B組,1,濱口 稜(法政大学第二高校),01:50.03,03:47.10,05:45.86,07:42.12,110.03,227.1,345.86,462.12,5,
2012,94,m1x,準決B組,6,菱木 大輔(立教大学),01:55.40,03:51.82,05:52.14,07:51.72,115.4,231.82,352.14,471.72,6,
2012,95,m1x,準決C組,4,濱上 裕士(関西電力美浜B),01:43.95,03:34.77,05:27.88,07:23.77,103.95,214.77,327.88,443.77,1,→Final A
2012,95,m1x,準決C組,3,高橋 伸征(新日鐵住金),01:42.58,03:32.42,05:26.34,07:29.71,102.58,212.42000000000002,326.34,449.71,2,→Final B
2012,95,m1x,準決C組,5,池口 開(日本大学C),01:47.96,03:40.03,05:36.38,07:36.49,107.96000000000001,220.03,336.38,456.49,3,
2012,95,m1x,準決C組,6,浅妻 幹晴(日本大学B),01:49.86,03:45.57,05:44.06,07:43.12,109.86,225.57,344.06,463.12,4,
2012,95,m1x,準決C組,2,大木 俊輔(唐津ジュニアRCA),01:48.25,03:47.35,05:49.13,07:51.85,108.25,227.35,349.13,471.85,5,
2012,95,m1x,準決C組,1,庄條 雅人(中央大学),01:50.74,03:54.00,05:56.70,08:00.16,110.74000000000001,234.0,356.7,480.16,6,
2012,96,m1x,準決D組,4,繁田 涼(関西電力美浜A),01:42.31,03:34.81,05:28.61,07:24.39,102.31,214.81,328.61,444.39,1,→Final A
2012,96,m1x,準決D組,3,越智 寛太(筑波大学B),01:41.90,03:35.45,05:32.02,07:29.81,101.9,215.45,332.02,449.81,2,→Final B
2012,96,m1x,準決D組,5,内藤 草太(筑波大学A),01:43.37,03:40.67,05:40.41,07:36.17,103.37,220.67000000000002,340.40999999999997,456.17,3,
2012,96,m1x,準決D組,6,桑原 義和(トヨタ自動車A),01:51.09,03:48.31,05:47.95,07:42.90,111.09,228.31,347.95,462.9,4,
2012,96,m1x,準決D組,1,中溝 朝善(日本大学E),01:46.39,03:45.25,05:45.72,07:43.17,106.39,225.25,345.72,463.17,5,
2012,96,m1x,準決D組,2,秋葉 直人(中央大学杉並高校),01:58.08,04:02.29,06:07.06,08:10.42,118.08,242.29,367.06,490.42,6,
2012,117,m1x,順決,4,越智 寛太(筑波大学B),01:44.14,03:35.16,05:28.20,07:23.28,104.14,215.16,328.2,443.28,1,
2012,117,m1x,順決,5,高田 直生(敦賀工業高校B),01:47.39,03:40.61,05:35.73,07:31.68,107.39,220.61,335.73,451.68,2,
2012,117,m1x,順決,2,谷 修一(東京外国語大学B),01:50.63,03:45.37,05:41.57,07:38.34,110.63,225.37,341.57,458.34000000000003,3,
2012,118,m1x,決勝,4,繁田 涼(関西電力美浜A),01:43.58,03:33.25,05:23.36,07:14.45,103.58,213.25,323.36,434.45,1,
2012,118,m1x,決勝,3,濱上 裕士(関西電力美浜B),01:43.33,03:33.53,05:24.68,07:17.32,103.33,213.53,324.68,437.32,2,
2012,118,m1x,決勝,2,村元 勇太(日本体育大学),01:45.77,03:36.28,05:26.87,07:19.35,105.77000000000001,216.28,326.87,439.35,3,
2012,118,m1x,決勝,5,竹内 友哉(今治西高校A),01:45.44,03:38.18,05:31.39,07:26.00,105.44,218.18,331.39,446.0,4,
2012,13,w1x,予選A組,5,橋本 恵美(東京経済大学),02:12.25,04:30.77,06:44.69,09:05.40,132.25,270.77,404.69,545.4,1,→Semi-Final
2012,13,w1x,予選A組,2,藤森 まいこ(明治大学),02:13.51,04:30.45,06:48.16,09:11.89,133.51,270.45,408.15999999999997,551.89,2,
2012,13,w1x,予選A組,4,斉藤 希(北海道大学),02:14.65,04:34.71,06:51.93,09:11.92,134.65,274.71,411.93,551.92,3,
2012,13,w1x,予選A組,1,須山 珠愛(本荘高校),02:16.60,04:36.99,06:58.08,09:22.86,136.6,276.99,418.08,562.86,4,
2012,14,w1x,予選B組,1,石鍋 綾香(日本体育大学A),02:04.65,04:11.66,06:25.81,08:37.92,124.65,251.66,385.81,517.92,1,→Semi-Final
2012,14,w1x,予選B組,5,吉川 由姫(東北大学),02:14.47,04:32.67,06:49.73,09:04.77,134.47,272.67,409.73,544.77,2,
2012,14,w1x,予選B組,2,加納 貴子(岐阜経済大学),02:16.79,04:38.95,07:00.65,09:21.37,136.79,278.95,420.65,561.37,3,
2012,14,w1x,予選B組,3,中村 仁美(東京外国語大学C),02:18.49,04:43.64,07:09.43,09:33.37,138.49,283.64,429.43,573.37,4,
2012,14,w1x,予選B組,4,寺坂 優里(近畿大学),02:23.31,04:52.73,07:23.10,09:55.02,143.31,292.73,443.1,595.02,5,
2012,15,w1x,予選C組,1,後藤 春可(島根大学),02:13.01,04:27.19,06:40.26,08:56.41,133.01,267.19,400.26,536.41,1,→Semi-Final
2012,15,w1x,予選C組,5,北山 紗衣(デンソー),02:09.77,04:26.05,06:45.98,09:12.95,129.77,266.05,405.98,552.95,2,
2012,15,w1x,予選C組,2,吉川 文恵(関西電力小浜),02:10.57,04:29.09,06:49.74,09:13.21,130.57,269.09,409.74,553.21,3,
2012,15,w1x,予選C組,4,幸池 杏奈(中部電力A),02:18.64,04:39.02,07:01.05,09:26.81,138.64,279.02,421.05,566.81,4,
2012,15,w1x,予選C組,3,星野 悠果(成城大学),02:19.24,04:42.06,07:04.81,09:34.47,139.24,282.06,424.81,574.47,5,
2012,16,w1x,予選D組,1,中尾 真琳(熊本学園大学付属高校),01:59.58,04:14.72,06:32.44,08:50.14,119.58,254.72,392.44,530.14,1,→Semi-Final
2012,16,w1x,予選D組,3,権藤 加奈(東京外国語大学A),02:10.41,04:27.09,06:43.68,08:58.10,130.41,267.09,403.68,538.1,2,
2012,16,w1x,予選D組,2,加藤 早織(日本体育大学B),02:09.77,04:25.43,06:43.41,08:59.72,129.77,265.43,403.40999999999997,539.72,3,
2012,16,w1x,予選D組,5,中村 麻由子(埼玉大学),02:17.22,04:46.67,07:15.57,09:44.49,137.22,286.67,435.57,584.49,4,
2012,16,w1x,予選D組,4,山口 素直(慶應義塾大学),02:23.90,04:56.91,07:32.85,10:06.85,143.9,296.90999999999997,452.85,6.85,5,
2012,17,w1x,予選E組,2,関根 優佳(名古屋大学),02:07.95,04:26.01,06:45.98,09:07.87,127.95,266.01,405.98,547.87,1,→Semi-Final
2012,17,w1x,予選E組,5,木下 美奈(富士河口湖高校),02:13.47,04:31.14,06:49.23,09:12.64,133.47,271.14,409.23,552.64,2,
2012,17,w1x,予選E組,3,米田 莉紗(立教大学),02:16.28,04:36.42,06:57.05,09:23.08,136.28,276.42,417.05,563.08,3,
2012,17,w1x,予選E組,4,松永 優香(山口大学),02:22.35,04:48.69,07:16.74,09:48.85,142.35,288.69,436.74,588.85,4,
2012,17,w1x,予選E組,1,金山 由布子(新潟大学),02:18.26,04:48.11,07:25.59,10:03.36,138.26,288.11,445.59,3.36,5,
2012,18,w1x,予選F組,2,中村 美優(中部電力B),02:04.61,04:19.17,06:35.77,08:54.57,124.61,259.17,395.77,534.57,1,→Semi-Final
2012,18,w1x,予選F組,4,佐藤 真弥(法政大学),02:11.67,04:30.04,06:52.46,09:15.75,131.67,270.04,412.46,555.75,2,
2012,18,w1x,予選F組,3,市川 紗矢香(筑波大学),02:21.27,04:54.96,07:31.10,10:08.29,141.27,294.96,451.1,8.29,3,
2012,18,w1x,予選F組,1,森 悠里花(大阪府立大学),02:32.00,05:01.37,07:38.90,10:19.22,152.0,301.37,458.9,19.22,4,
2012,18,w1x,予選F組,5,鳴瀬 和美(東京大学),02:35.77,05:19.10,08:04.19,10:49.85,155.77,319.1,484.19,49.85,5,
2012,61,w1x,敗復A組,4,木下 美奈(富士河口湖高校),02:09.06,04:24.79,06:38.70,08:50.75,129.06,264.79,398.7,530.75,1,→Semi-Final
2012,61,w1x,敗復A組,3,斉藤 希(北海道大学),02:09.36,04:25.00,06:39.44,08:53.96,129.36,265.0,399.44,533.96,2,→Semi-Final
2012,61,w1x,敗復A組,2,星野 悠果(成城大学),02:11.06,04:28.69,06:47.64,09:07.47,131.06,268.69,407.64,547.47,3,
2012,61,w1x,敗復A組,5,中村 麻由子(埼玉大学),02:10.80,04:33.79,06:57.21,09:20.87,130.8,273.79,417.21,560.87,4,
2012,62,w1x,敗復B組,4,北山 紗衣(デンソー),02:06.69,04:21.88,06:38.96,08:54.08,126.69,261.88,398.96,534.08,1,→Semi-Final
2012,62,w1x,敗復B組,3,藤森 まいこ(明治大学),02:13.09,04:29.01,06:47.32,09:05.65,133.09,269.01,407.32,545.65,2,→Semi-Final
2012,62,w1x,敗復B組,2,中村 仁美(東京外国語大学C),02:15.96,04:36.72,06:57.15,09:17.47,135.96,276.72,417.15,557.47,3,
2012,62,w1x,敗復B組,5,松永 優香(山口大学),02:15.60,04:37.48,07:01.21,09:25.05,135.6,277.48,421.21,565.05,4,
2012,63,w1x,敗復C組,3,吉川 由姫(東北大学),02:06.22,04:18.31,06:33.22,08:45.44,126.22,258.31,393.22,525.44,1,→Semi-Final
2012,63,w1x,敗復C組,4,吉川 文恵(関西電力小浜),02:02.85,04:18.57,06:36.81,08:53.75,122.85,258.57,396.81,533.75,2,→Semi-Final
2012,63,w1x,敗復C組,2,幸池 杏奈(中部電力A),02:05.81,04:24.08,06:46.43,09:06.67,125.81,264.08,406.43,546.67,3,
2012,63,w1x,敗復C組,5,寺坂 優里(近畿大学),02:14.84,04:40.18,07:09.59,09:38.67,134.84,280.18,429.59,578.67,4,
2012,63,w1x,敗復C組,1,鳴瀬 和美(東京大学),02:20.48,04:52.84,07:27.30,10:00.43,140.48,292.84000000000003,447.3,0.43,5,
2012,64,w1x,敗復D組,4,佐藤 真弥(法政大学),02:02.79,04:12.84,06:32.03,08:49.85,122.79,252.84,392.03,529.85,1,→Semi-Final
2012,64,w1x,敗復D組,3,加藤 早織(日本体育大学B),02:05.72,04:20.43,06:42.29,09:00.58,125.72,260.43,402.29,540.58,2,→Semi-Final
2012,64,w1x,敗復D組,2,米田 莉紗(立教大学),02:04.40,04:24.41,06:51.26,09:13.59,124.4,264.41,411.26,553.59,3,
