,year,block,sex,category,order,name,time,age,team
274,2011,A_kantou,F,16～18才,15,矢部 遥奈,08:57.3,16,都立日本橋高校
275,2011,A_kantou,F,16～18才,16,沢田 香織,09:00.0,16,埼玉県立八潮高等学校
276,2011,A_kantou,F,16～18才,17,倉上 真帆,09:10.4,17,中央大学杉並高等学校
277,2011,A_kantou,F,16～18才,18,鬼本 佳織,09:29.7,17,墨田川高等学校
278,2011,A_kantou,F,19～29才：軽量級,1,山根 由絹,07:29.6,20,早稲田大学
279,2011,A_kantou,F,19～29才：軽量級,2,大石 綾美,07:35.2,20,早稲田大学
280,2011,A_kantou,F,19～29才：軽量級,3,石川 富士美,07:37.1,21,早稲田大学
281,2011,A_kantou,F,19～29才：軽量級,4,高尾 早彩,07:38.0,21,東京外国語大学端艇部
282,2011,A_kantou,F,19～29才：軽量級,5,望月 みづほ,07:38.3,19,早稲田大学
283,2011,A_kantou,F,19～29才：軽量級,6,首藤 多佳子,07:38.4,21,明治安田生命
284,2011,A_kantou,F,19～29才：軽量級,7,越智 愛來,07:40.0,21,早稲田大学
285,2011,A_kantou,F,19～29才：軽量級,8,木村 美子,07:46.1,19,法政大学
286,2011,A_kantou,F,19～29才：軽量級,9,鳥山 芽衣,07:47.7,20,東京外国語大学端艇部
287,2011,A_kantou,F,19～29才：軽量級,9,上田 佳奈子,07:47.7,22,明治安田生命
288,2011,A_kantou,F,19～29才：軽量級,11,新井 萌子,07:47.9,20,一橋大学端艇部
289,2011,A_kantou,F,19～29才：軽量級,12,林 瑞穂,07:48.6,21,法政大学
290,2011,A_kantou,F,19～29才：軽量級,13,三島 沙貴,07:49.1,21,一橋大学端艇部
291,2011,A_kantou,F,19～29才：軽量級,14,澤地 栞莉,07:49.8,20,学習院大学
292,2011,A_kantou,F,19～29才：軽量級,15,名和 史子,07:50.2,22,一橋大学端艇部
293,2011,A_kantou,F,19～29才：軽量級,16,谷川 早紀,07:50.7,19,早稲田大学
294,2011,A_kantou,F,19～29才：軽量級,17,額谷 知美,07:51.0,19,東京経済大学
295,2011,A_kantou,F,19～29才：軽量級,18,園田 佳乃,07:52.1,21,日本女子体育大学
296,2011,A_kantou,F,19～29才：軽量級,19,諸井 円香,07:52.9,19,一橋大学端艇部
297,2011,A_kantou,F,19～29才：軽量級,20,島津 奈月,07:54.3,19,立教大学
298,2011,A_kantou,F,19～29才：軽量級,21,坂内 千紘,07:55.0,20,早稲田大学
299,2011,A_kantou,F,19～29才：軽量級,22,仲澤 麻友,07:55.5,19,東京経済大学
300,2011,A_kantou,F,19～29才：軽量級,23,安部 菜摘,07:56.0,20,東京経済大学
301,2011,A_kantou,F,19～29才：軽量級,24,岩坪 佳妙,07:57.4,21,立教大学
302,2011,A_kantou,F,19～29才：軽量級,25,藤田 美咲,07:57.7,21,東京経済大学
303,2011,A_kantou,F,19～29才：軽量級,26,渡辺 千春,07:58.4,19,一橋大学端艇部
304,2011,A_kantou,F,19～29才：軽量級,27,辛島 瑞加,07:58.7,19,早稲田大学
305,2011,A_kantou,F,19～29才：軽量級,28,小池 愛衣,07:58.9,21,一橋大学端艇部
306,2011,A_kantou,F,19～29才：軽量級,29,野木 保菜美,08:00.3,21,法政大学
307,2011,A_kantou,F,19～29才：軽量級,30,山野 早也香,08:00.4,21,立教大学
308,2011,A_kantou,F,19～29才：軽量級,31,小林 夏穂,08:02.9,19,慶応義塾大学
309,2011,A_kantou,F,19～29才：軽量級,32,丸山 紗里奈,08:05.6,19,成城大学
310,2011,A_kantou,F,19～29才：軽量級,33,佐藤 瑞穂,08:06.0,19,日本体育大学
311,2011,A_kantou,F,19～29才：軽量級,34,吉村 優里,08:06.7,19,日本体育大学
312,2011,A_kantou,F,19～29才：軽量級,34,橋本 彩帆里,08:06.7,21,一橋大学端艇部
313,2011,A_kantou,F,19～29才：軽量級,36,津布久 葉月,08:07.6,19,東京経済大学
314,2011,A_kantou,F,19～29才：軽量級,37,福岡 美沙,08:09.4,20,慶応義塾大学
315,2011,A_kantou,F,19～29才：軽量級,38,深沢 みのり,08:11.1,20,筑波大学
316,2011,A_kantou,F,19～29才：軽量級,39,奥山 葉月,08:12.2,19,東京経済大学
317,2011,A_kantou,F,19～29才：軽量級,40,原口 聖羅,08:13.3,21,早稲田大学
318,2011,A_kantou,F,19～29才：軽量級,41,矢能 舞,08:14.4,20,一橋大学端艇部
319,2011,A_kantou,F,19～29才：軽量級,42,長谷川 緑,08:16.1,19,東京経済大学
320,2011,A_kantou,F,19～29才：軽量級,43,奥山 瑞恵,08:16.5,19,早稲田大学
321,2011,A_kantou,F,19～29才：軽量級,44,小澤 絵奈,08:18.6,20,東京外国語大学端艇部
322,2011,A_kantou,F,19～29才：軽量級,45,渡辺 彩香,08:20.0,20,学習院大学
323,2011,A_kantou,F,19～29才：軽量級,46,尾崎 恵理,08:21.0,20,日本女子体育大学
324,2011,A_kantou,F,19～29才：軽量級,47,金井 光,08:24.4,20,東京医科歯科大学漕艇部
325,2011,A_kantou,F,19～29才：軽量級,48,澤柳 絵美,08:24.7,20,東京海洋大学
326,2011,A_kantou,F,19～29才：軽量級,49,下山 香織,08:25.1,21,東京外国語大学端艇部
327,2011,A_kantou,F,19～29才：軽量級,50,神尾 麻友,08:28.4,19,学習院大学
328,2011,A_kantou,F,19～29才：軽量級,51,清田 景子,08:38.2,19,成蹊大学
329,2011,A_kantou,F,19～29才：軽量級,52,小方 奈知子,08:41.1,21,東京医科歯科大学漕艇部
330,2011,A_kantou,F,19～29才：軽量級,53,星野 悠果,08:44.9,19,成城大学
331,2011,A_kantou,F,19～29才：軽量級,54,浅枝 唯香,08:54.7,19,一橋大学端艇部
332,2011,A_kantou,F,19～29才：軽量級,55,須藤 夏織,09:06.2,19,成蹊大学
333,2011,A_kantou,F,19～29才：軽量級,56,水野 加奈,09:52.1,26,全農ローイングクラブ
334,2011,A_kantou,F,40～49才：軽量級,1,飯島 美香,09:26.3,45,東京都墨田区立錦糸中学校
335,2011,A_kantou,F,40～49才：軽量級,2,菅野 友美,10:03.4,43,東京都墨田区立錦糸中学校
336,2011,A_kantou,F,40～49才：軽量級,3,吉川 浩恵,10:06.1,44,東京都墨田区立錦糸中学校
337,2011,A_kantou,F,19～29才：オープン,1,上野 翔子,07:30.9,21,日本女子体育大学
338,2011,A_kantou,F,19～29才：オープン,2,櫻井 郁子,07:31.3,21,中央大学
339,2011,A_kantou,F,19～29才：オープン,3,鈴木 亜由子,07:33.3,21,一橋大学端艇部
340,2011,A_kantou,F,19～29才：オープン,4,石鍋 綾香,07:33.4,19,日本体育大学
341,2011,A_kantou,F,19～29才：オープン,5,古川 恵子,07:38.8,20,日本体育大学
342,2011,A_kantou,F,19～29才：オープン,6,松本 愛理,07:41.7,19,立教大学
343,2011,A_kantou,F,19～29才：オープン,7,森田 望,07:44.1,21,早稲田大学
344,2011,A_kantou,F,19～29才：オープン,8,小林 千紗都,07:45.0,19,筑波大学
345,2011,A_kantou,F,19～29才：オープン,9,武藤 祥子,07:47.6,19,法政大学
346,2011,A_kantou,F,19～29才：オープン,10,三好 瑞季,07:47.8,20,慶応義塾大学
347,2011,A_kantou,F,19～29才：オープン,11,長井 佑香里,07:48.1,19,日本体育大学
348,2011,A_kantou,F,19～29才：オープン,12,加藤 早織,07:48.3,19,日本体育大学
349,2011,A_kantou,F,19～29才：オープン,13,藤森 理恵,07:49.5,19,法政大学
350,2011,A_kantou,F,19～29才：オープン,14,中谷 裕美,07:52.8,19,学習院大学
351,2011,A_kantou,F,19～29才：オープン,15,宇佐美 亜季,07:53.1,24,明治安田生命
352,2011,A_kantou,F,19～29才：オープン,16,池山 由季美,07:54.9,19,東京外国語大学端艇部
353,2011,A_kantou,F,19～29才：オープン,17,権藤 加奈,07:56.3,19,東京外国語大学端艇部
354,2011,A_kantou,F,19～29才：オープン,18,西山 玲子,07:59.4,21,慶応義塾大学
355,2011,A_kantou,F,19～29才：オープン,19,村中 理紗,08:05.8,20,共立女子大学
356,2011,A_kantou,F,19～29才：オープン,20,平見 萌,08:16.8,19,慶応義塾大学
357,2011,A_kantou,F,19～29才：オープン,21,野澤 智恵子,08:19.0,27,横浜漕艇倶楽部
358,2011,A_kantou,F,19～29才：オープン,22,中村 仁美,08:25.8,19,東京外国語大学端艇部
359,2011,A_kantou,F,19～29才：オープン,22,原 昌子,08:25.8,21,東京外国語大学端艇部
360,2011,A_kantou,F,19～29才：オープン,24,小田 和可奈,08:46.5,21,東京外国語大学端艇部
361,2011,A_kantou,F,12才以下,1,森田 暁葉,04:33.3,12,ワセダクラブ
362,2011,A_kantou,F,12才以下,2,溝口 女華,04:37.8,12,ワセダクラブ
363,2011,A_kantou,F,12才以下,3,青山 桃子,05:16.0,12,江戸川区ボート協会
364,2011,A_kantou,F,12才以下,4,水谷 鈴,05:18.6,10,ワセダクラブ
365,2011,A_kantou,F,12才以下,5,正木 優花,05:27.1,12,江戸川区ボート協会
366,2011,A_kantou,F,12才以下,6,原 優花,05:35.7,10,ワセダクラブ
367,2011,A_kantou,M,13～15才,1,久保 如竹,07:17.6,14,東京ボートアカデミー
368,2011,A_kantou,M,13～15才,2,伊東 穂高,07:30.6,13,埼玉県ボート協会
369,2011,A_kantou,M,13～15才,3,大友 和熙,07:36.2,13,江戸川区ボート協会
370,2011,A_kantou,M,13～15才,4,高崎 隼人,07:37.6,15,慶応ジュニアローイングスクール
371,2011,A_kantou,M,13～15才,5,新栄 祐樹,07:38.8,15,慶応ジュニアローイングスクール
372,2011,A_kantou,M,13～15才,6,吉川 宏之輔,07:39.6,14,東京都墨田区立錦糸中学校
373,2011,A_kantou,M,13～15才,7,石垣 駿,07:40.4,14,東京都墨田区立錦糸中学校
374,2011,A_kantou,M,13～15才,8,佐藤 匠,08:08.1,13,江戸川区ボート協会
375,2011,A_kantou,M,13～15才,9,山本 勝也,08:08.6,14,東京都墨田区立錦糸中学校
376,2011,A_kantou,M,13～15才,10,浅川 諒,08:09.9,13,埼玉県ボート協会
377,2011,A_kantou,M,13～15才,11,梶 真暢,08:14.6,13,東京都墨田区立錦糸中学校
378,2011,A_kantou,M,13～15才,12,小川 航平,08:16.0,14,東京都墨田区立錦糸中学校
379,2011,A_kantou,M,13～15才,13,小幡 雄大,08:23.6,13,東京都墨田区立錦糸中学校
380,2011,A_kantou,M,13～15才,14,梅村 陸,08:24.8,13,ワセダクラブ
381,2011,A_kantou,M,13～15才,15,松岡 裕希,08:26.7,14,ワセダクラブ
382,2011,A_kantou,M,13～15才,16,千速 友裕,08:28.8,14,東京都墨田区立錦糸中学校
383,2011,A_kantou,M,13～15才,17,田中 静磨,08:30.2,14,江戸川区ボート協会
384,2011,A_kantou,M,13～15才,18,栗原 誠志郎,08:32.3,14,ワセダクラブ
385,2011,A_kantou,M,13～15才,19,稲葉 永吉,08:32.6,13,東京都墨田区立錦糸中学校
386,2011,A_kantou,M,13～15才,20,小川 智也,08:33.7,15,ワセダクラブ
387,2011,A_kantou,M,13～15才,21,中川 大誠,08:37.5,13,江戸川区ボート協会
388,2011,A_kantou,M,13～15才,22,山田 康誠,08:42.5,14,ワセダクラブ
389,2011,A_kantou,M,13～15才,23,秋山 仁吾,08:44.0,13,江戸川区ボート協会
390,2011,A_kantou,M,13～15才,24,大熊 弘将,08:53.2,15,慶応ジュニアローイングスクール
391,2011,A_kantou,M,13～15才,25,菅野 幹,08:53.4,14,東京都墨田区立錦糸中学校
392,2011,A_kantou,M,13～15才,26,秋山 文吾,08:54.0,13,江戸川区ボート協会
393,2011,A_kantou,M,13～15才,27,市川 晃平,09:09.9,15,ワセダクラブ
394,2011,A_kantou,M,13～15才,28,並木 良樹,09:12.8,13,東京都墨田区立錦糸中学校
395,2011,A_kantou,M,13～15才,29,永峯 亮弥,09:14.1,13,江戸川区ボート協会
396,2011,A_kantou,M,13～15才,30,近藤 浩然,09:15.1,14,東京都墨田区立錦糸中学校
397,2011,A_kantou,M,13～15才,31,辻 渉,09:24.5,14,ワセダクラブ
398,2011,A_kantou,M,13～15才,32,並木 康将,09:32.4,14,ワセダクラブ
399,2011,A_kantou,M,16～18才,1,岡本 淳,06:56.7,17,中央大学杉並高等学校
400,2011,A_kantou,M,16～18才,2,小澤 和真,06:56.8,17,埼玉県立八潮高等学校
401,2011,A_kantou,M,16～18才,3,秋葉 直人,07:10.2,17,中央大学杉並高等学校
402,2011,A_kantou,M,16～18才,4,斎藤 武,07:14.0,17,中央大学杉並高等学校
403,2011,A_kantou,M,16～18才,5,狩谷 翔太,07:15.1,17,中央大学杉並高等学校
404,2011,A_kantou,M,16～18才,6,重綱 隼人,07:16.9,16,中央大学杉並高等学校
405,2011,A_kantou,M,16～18才,7,宮本 康平,07:18.0,16,中央大学杉並高等学校
406,2011,A_kantou,M,16～18才,8,上野 将治,07:18.5,17,中央大学杉並高等学校
407,2011,A_kantou,M,16～18才,9,戸塚 純,07:19.4,16,埼玉県立八潮高等学校
408,2011,A_kantou,M,16～18才,10,佐藤 洋亮,07:20.5,17,都立日本橋高校
409,2011,A_kantou,M,16～18才,11,吉野 颯斗,07:21.5,16,中央大学杉並高等学校
410,2011,A_kantou,M,16～18才,12,小林 竜也,07:22.3,17,中央大学杉並高等学校
411,2011,A_kantou,M,16～18才,13,大濱 龍樹,07:22.7,16,東京都立本所高等学校
412,2011,A_kantou,M,16～18才,14,宇田川 悠河,07:23.2,16,埼玉県立八潮高等学校
413,2011,A_kantou,M,16～18才,15,山崎 凌平,07:25.0,16,中央大学杉並高等学校
414,2011,A_kantou,M,16～18才,16,飯塚 大稀,07:25.1,16,埼玉県立八潮高等学校
415,2011,A_kantou,M,16～18才,17,嘉藤 将,07:28.3,16,中央大学杉並高等学校
416,2011,A_kantou,M,16～18才,18,鈴田 大,07:29.1,17,中央大学杉並高等学校
417,2011,A_kantou,M,16～18才,19,鈴木 雄介,07:32.5,17,中央大学杉並高等学校
418,2011,A_kantou,M,16～18才,20,矢野 勇輝,07:33.9,16,埼玉県立八潮高等学校
419,2011,A_kantou,M,16～18才,21,田中 真聖,07:34.2,17,中央大学杉並高等学校
420,2011,A_kantou,M,16～18才,22,木下 創,07:34.5,16,中央大学杉並高等学校
421,2011,A_kantou,M,16～18才,23,小美濃 優,07:37.2,17,中央大学杉並高等学校
422,2011,A_kantou,M,16～18才,24,山田 悠介,07:38.0,16,中央大学杉並高等学校
423,2011,A_kantou,M,16～18才,25,木村 康平,07:39.9,16,東京都立本所高等学校
424,2011,A_kantou,M,16～18才,26,野口 陽平,07:44.4,18,江戸川区ボート協会
425,2011,A_kantou,M,16～18才,27,斉藤 里輝,07:49.7,17,早稲田実業ボート部
426,2011,A_kantou,M,16～18才,28,西垣 孝紀,07:52.2,17,早稲田実業ボート部
427,2011,A_kantou,M,16～18才,29,小倉 賢樹,07:57.0,16,埼玉県立八潮高等学校
428,2011,A_kantou,M,16～18才,30,森内 龍,07:59.2,16,早稲田実業ボート部
429,2011,A_kantou,M,16～18才,31,大山 歩,08:01.5,16,ワセダクラブ
430,2011,A_kantou,M,16～18才,32,瀬戸 浩一,08:11.4,16,中央大学杉並高等学校
431,2011,A_kantou,M,16～18才,33,足達 誉文,08:22.2,16,埼玉県立八潮高等学校
432,2011,A_kantou,M,19～29才：軽量級,1,浜田 祐太,06:26.9,29,明治安田生命
433,2011,A_kantou,M,19～29才：軽量級,2,高橋 修,06:27.0,26,明治安田生命
434,2011,A_kantou,M,19～29才：軽量級,3,吉原 至,06:28.9,21,早稲田大学
435,2011,A_kantou,M,19～29才：軽量級,4,光岡 紘輔,06:29.8,29,明治安田生命
436,2011,A_kantou,M,19～29才：軽量級,5,西川 正芳,06:32.1,27,NTT東日本端艇部
437,2011,A_kantou,M,19～29才：軽量級,6,村田 脩,06:33.2,23,住友金属鹿島
438,2011,A_kantou,M,19～29才：軽量級,7,中村 澄人,06:36.3,20,一橋大学端艇部
439,2011,A_kantou,M,19～29才：軽量級,8,荻野 和樹,06:37.0,21,慶應義塾大学
440,2011,A_kantou,M,19～29才：軽量級,9,陶山 修,06:37.9,26,明治安田生命
441,2011,A_kantou,M,19～29才：軽量級,10,渡邉 勝裕,06:38.1,27,NTT東日本端艇部
442,2011,A_kantou,M,19～29才：軽量級,11,伊藤 清剛,06:38.3,24,NTT東日本端艇部
443,2011,A_kantou,M,19～29才：軽量級,12,河田 一樹,06:39.3,19,東京経済大学
444,2011,A_kantou,M,19～29才：軽量級,13,大河原 敦史,06:39.9,19,慶應義塾大学
445,2011,A_kantou,M,19～29才：軽量級,14,高橋 一成,06:41.0,21,法政大学
446,2011,A_kantou,M,19～29才：軽量級,15,今里 智千加,06:41.7,20,日本体育大学
447,2011,A_kantou,M,19～29才：軽量級,16,梅田 浩太,06:42.0,22,慶應義塾大学医学部端艇部
448,2011,A_kantou,M,19～29才：軽量級,17,柴崎 智哉,06:42.2,22,一橋大学端艇部
449,2011,A_kantou,M,19～29才：軽量級,18,山下 貴大,06:42.5,20,早稲田大学
450,2011,A_kantou,M,19～29才：軽量級,19,長崎 哲也,06:42.9,28,明治安田生命
451,2011,A_kantou,M,19～29才：軽量級,20,谷口 由磨,06:45.4,20,日本体育大学
452,2011,A_kantou,M,19～29才：軽量級,20,谷古 宇俊,06:45.4,19,東京経済大学
453,2011,A_kantou,M,19～29才：軽量級,20,平木 漠,06:45.4,20,一橋大学端艇部
454,2011,A_kantou,M,19～29才：軽量級,23,法師人 健司,06:45.7,19,慶應義塾大学
455,2011,A_kantou,M,19～29才：軽量級,24,尾立 真悟,06:46.3,22,東京大学
456,2011,A_kantou,M,19～29才：軽量級,25,寿 啓一郎,06:46.6,28,戸田中央総合病院ローイングクラブ
457,2011,A_kantou,M,19～29才：軽量級,25,若宮 洋介,06:46.6,21,日本体育大学
458,2011,A_kantou,M,19～29才：軽量級,27,佐藤 至,06:46.8,21,東京外国語大学端艇部
459,2011,A_kantou,M,19～29才：軽量級,28,根本 星詩,06:47.0,20,慶應義塾大学
460,2011,A_kantou,M,19～29才：軽量級,28,村元 勇太,06:47.0,19,日本体育大学
461,2011,A_kantou,M,19～29才：軽量級,28,青松 載剛,06:47.0,19,早稲田大学
462,2011,A_kantou,M,19～29才：軽量級,31,植西 要,06:47.8,20,慶應義塾大学
463,2011,A_kantou,M,19～29才：軽量級,31,藤田 陸,06:47.8,20,一橋大学端艇部
464,2011,A_kantou,M,19～29才：軽量級,31,椎名 孝行,06:47.8,24,横浜漕艇倶楽部
465,2011,A_kantou,M,19～29才：軽量級,34,柳井 香史朗,06:47.9,21,東京大学
466,2011,A_kantou,M,19～29才：軽量級,35,林 靖晴,06:48.3,20,中央大学
467,2011,A_kantou,M,19～29才：軽量級,35,須藤 隆,06:48.3,21,千葉大学ボート部
468,2011,A_kantou,M,19～29才：軽量級,37,清水 優行,06:48.6,20,慶應義塾大学
469,2011,A_kantou,M,19～29才：軽量級,38,渋谷 岳宏,06:48.8,21,東北大学
470,2011,A_kantou,M,19～29才：軽量級,39,花田 浩平,06:48.9,20,慶應義塾大学
471,2011,A_kantou,M,19～29才：軽量級,39,徳丸 翔太,06:48.9,23,東京外国語大学端艇部
472,2011,A_kantou,M,19～29才：軽量級,41,山田 健太郎,06:49.1,21,慶應義塾大学
473,2011,A_kantou,M,19～29才：軽量級,41,市川 智洋,06:49.1,20,法政大学
474,2011,A_kantou,M,19～29才：軽量級,43,松沢 遼,06:49.2,21,慶應義塾大学
475,2011,A_kantou,M,19～29才：軽量級,44,宮崎 竜,06:49.3,20,東京経済大学
476,2011,A_kantou,M,19～29才：軽量級,45,山田 広之,06:49.4,21,東京経済大学
477,2011,A_kantou,M,19～29才：軽量級,45,高橋 伸征,06:49.4,19,住友金属鹿島
478,2011,A_kantou,M,19～29才：軽量級,47,小池 基瑛,06:49.5,21,一橋大学端艇部
479,2011,A_kantou,M,19～29才：軽量級,48,鎌田 宣隆,06:49.7,20,一橋大学端艇部
480,2011,A_kantou,M,19～29才：軽量級,49,酒井 達紀,06:50.4,20,法政大学
481,2011,A_kantou,M,19～29才：軽量級,50,佐藤 竜也,06:51.2,21,東海大学
482,2011,A_kantou,M,19～29才：軽量級,51,清水 進,06:51.4,20,一橋大学端艇部
483,2011,A_kantou,M,19～29才：軽量級,52,鈴木 朋也,06:51.5,19,早稲田大学
484,2011,A_kantou,M,19～29才：軽量級,53,工藤 嵩大,06:51.6,21,東京大学
485,2011,A_kantou,M,19～29才：軽量級,53,本田 智之,06:51.6,19,慶應義塾大学
486,2011,A_kantou,M,19～29才：軽量級,55,大賀 翔,06:51.7,21,一橋大学端艇部
487,2011,A_kantou,M,19～29才：軽量級,55,横井 航平,06:51.7,21,立教大学
488,2011,A_kantou,M,19～29才：軽量級,55,市川 星弥,06:51.7,21,筑波大学
489,2011,A_kantou,M,19～29才：軽量級,58,左近允 研介,06:52.1,20,慶應義塾大学
490,2011,A_kantou,M,19～29才：軽量級,59,波多野 一平,06:52.2,19,中央大学
491,2011,A_kantou,M,19～29才：軽量級,60,坂本 伸治,06:52.5,23,住友金属鹿島
492,2011,A_kantou,M,19～29才：軽量級,61,齊藤 伸大,06:52.8,22,東京外国語大学端艇部
